user_id,discount_id,event_type,event_time,interaction_weight,source_table,location_id,role_id
20,769,GET_A_PROMOCODE,2025-06-01 15:02:23.026,2.0,discount_button_click_statistics,16.0,3.0
1627,11,GET_A_PROMOCODE,2025-06-01 18:34:04.856,2.0,discount_button_click_statistics,16.0,3.0
2708,325,GET_A_PROMOCODE,2025-06-01 20:13:40.589,2.0,discount_button_click_statistics,16.0,3.0
2708,325,GET_A_PROMOCODE,2025-06-01 20:15:19.943,2.0,discount_button_click_statistics,16.0,3.0
1377,237,SHOW_AT_LOCATION,2025-06-02 05:25:38.041,0.1,discount_button_click_statistics,16.0,3.0
1377,593,GET_A_PROMOCODE,2025-06-02 05:29:30.738,2.0,discount_button_click_statistics,16.0,3.0
54,552,GET_A_PROMOCODE,2025-06-02 06:35:41.137,2.0,discount_button_click_statistics,16.0,3.0
2771,420,SHOW_AT_LOCATION,2025-06-02 06:56:00.717,0.1,discount_button_click_statistics,16.0,3.0
8,752,GET_A_PROMOCODE,2025-06-02 07:57:14.433,2.0,discount_button_click_statistics,16.0,3.0
8,753,SHOW_AT_LOCATION,2025-06-02 08:31:23.620,0.1,discount_button_click_statistics,16.0,3.0
47,774,GET_A_PROMOCODE,2025-06-02 08:38:16.013,2.0,discount_button_click_statistics,16.0,3.0
1544,725,GET_A_PROMOCODE,2025-06-02 08:55:55.555,2.0,discount_button_click_statistics,16.0,3.0
9,775,GET_A_PROMOCODE,2025-06-02 09:26:57.787,2.0,discount_button_click_statistics,16.0,3.0
9,770,GET_A_PROMOCODE,2025-06-02 09:27:40.198,2.0,discount_button_click_statistics,16.0,3.0
444,752,GET_A_PROMOCODE,2025-06-02 10:31:00.828,2.0,discount_button_click_statistics,16.0,3.0
444,752,GET_A_PROMOCODE,2025-06-02 11:05:41.200,2.0,discount_button_click_statistics,16.0,3.0
1682,718,GET_A_PROMOCODE,2025-06-02 11:27:18.427,2.0,discount_button_click_statistics,16.0,3.0
2519,593,GET_A_PROMOCODE,2025-06-02 11:46:53.546,2.0,discount_button_click_statistics,16.0,3.0
2519,593,GET_A_PROMOCODE,2025-06-02 11:47:12.979,2.0,discount_button_click_statistics,16.0,3.0
2519,593,GET_A_PROMOCODE,2025-06-02 11:47:24.089,2.0,discount_button_click_statistics,16.0,3.0
13,603,GET_A_PROMOCODE,2025-06-02 11:50:50.487,2.0,discount_button_click_statistics,16.0,3.0
9,764,SHOW_AT_LOCATION,2025-06-02 12:27:50.909,0.1,discount_button_click_statistics,16.0,3.0
9,764,SHOW_AT_LOCATION,2025-06-02 12:29:22.869,0.1,discount_button_click_statistics,16.0,3.0
2470,752,GET_A_PROMOCODE,2025-06-02 12:32:05.421,2.0,discount_button_click_statistics,16.0,3.0
654,2,GET_A_PROMOCODE,2025-06-02 12:52:32.410,2.0,discount_button_click_statistics,16.0,3.0
1106,227,GET_A_PROMOCODE,2025-06-02 13:19:58.261,2.0,discount_button_click_statistics,16.0,3.0
1106,227,GET_A_PROMOCODE,2025-06-02 13:24:52.503,2.0,discount_button_click_statistics,16.0,3.0
1420,227,GET_A_PROMOCODE,2025-06-02 13:29:47.760,2.0,discount_button_click_statistics,16.0,3.0
2772,725,GET_A_PROMOCODE,2025-06-02 14:37:04.640,2.0,discount_button_click_statistics,16.0,3.0
1756,5,GET_A_PROMOCODE,2025-06-02 16:15:49.193,2.0,discount_button_click_statistics,16.0,3.0
1523,737,GET_A_PROMOCODE,2025-06-03 06:43:51.083,2.0,discount_button_click_statistics,16.0,3.0
54,610,GET_A_PROMOCODE,2025-06-03 06:51:34.753,2.0,discount_button_click_statistics,16.0,3.0
1268,639,SHOW_AT_LOCATION,2025-06-03 07:23:51.293,0.1,discount_button_click_statistics,16.0,3.0
8,592,SHOW_AT_LOCATION,2025-06-03 08:20:27.393,0.1,discount_button_click_statistics,16.0,3.0
2412,737,GET_A_PROMOCODE,2025-06-03 08:59:37.328,2.0,discount_button_click_statistics,16.0,3.0
2412,737,GET_A_PROMOCODE,2025-06-03 09:01:19.518,2.0,discount_button_click_statistics,16.0,3.0
2412,259,SHOW_AT_LOCATION,2025-06-03 09:03:09.504,0.1,discount_button_click_statistics,16.0,3.0
54,600,GET_A_PROMOCODE,2025-06-03 09:22:05.553,2.0,discount_button_click_statistics,16.0,3.0
1029,26,GET_A_PROMOCODE,2025-06-03 09:54:01.246,2.0,discount_button_click_statistics,16.0,3.0
2689,600,GET_A_PROMOCODE,2025-06-03 10:52:35.394,2.0,discount_button_click_statistics,16.0,3.0
1196,752,GET_A_PROMOCODE,2025-06-03 10:58:36.711,2.0,discount_button_click_statistics,16.0,3.0
1196,752,GET_A_PROMOCODE,2025-06-03 10:59:00.606,2.0,discount_button_click_statistics,16.0,3.0
2448,726,GET_A_PROMOCODE,2025-06-03 12:07:46.569,2.0,discount_button_click_statistics,16.0,3.0
2448,726,GET_A_PROMOCODE,2025-06-03 12:09:05.468,2.0,discount_button_click_statistics,16.0,3.0
12,288,SHOW_AT_LOCATION,2025-06-03 13:18:59.137,0.1,discount_button_click_statistics,16.0,3.0
9,764,SHOW_AT_LOCATION,2025-06-03 13:20:08.652,0.1,discount_button_click_statistics,16.0,3.0
2786,725,GET_A_PROMOCODE,2025-06-03 13:21:40.322,2.0,discount_button_click_statistics,16.0,3.0
9,764,SHOW_AT_LOCATION,2025-06-03 13:23:02.770,0.1,discount_button_click_statistics,16.0,3.0
9,766,GET_A_PROMOCODE,2025-06-03 13:23:42.022,2.0,discount_button_click_statistics,16.0,3.0
9,772,GET_A_PROMOCODE,2025-06-03 13:24:59.313,2.0,discount_button_click_statistics,16.0,3.0
519,5,GET_A_PROMOCODE,2025-06-03 14:16:13.587,2.0,discount_button_click_statistics,16.0,3.0
519,17,GET_A_PROMOCODE,2025-06-03 14:16:23.492,2.0,discount_button_click_statistics,16.0,3.0
8,711,GET_A_PROMOCODE,2025-06-03 14:17:11.904,2.0,discount_button_click_statistics,16.0,3.0
111,11,GET_A_PROMOCODE,2025-06-03 16:01:33.808,2.0,discount_button_click_statistics,16.0,3.0
2601,283,GET_A_PROMOCODE,2025-06-03 16:14:47.028,2.0,discount_button_click_statistics,16.0,3.0
2601,283,GET_A_PROMOCODE,2025-06-03 16:19:21.894,2.0,discount_button_click_statistics,16.0,3.0
2319,11,GET_A_PROMOCODE,2025-06-03 17:53:05.084,2.0,discount_button_click_statistics,16.0,3.0
2789,5,GET_A_PROMOCODE,2025-06-03 19:11:00.241,2.0,discount_button_click_statistics,16.0,3.0
38,41,GET_A_PROMOCODE,2025-06-03 19:51:33.733,2.0,discount_button_click_statistics,16.0,3.0
1530,687,SHOW_AT_LOCATION,2025-06-03 19:54:53.626,0.1,discount_button_click_statistics,16.0,3.0
668,5,GET_A_PROMOCODE,2025-06-03 20:36:11.609,2.0,discount_button_click_statistics,16.0,3.0
668,493,GET_A_PROMOCODE,2025-06-03 20:39:08.359,2.0,discount_button_click_statistics,16.0,3.0
215,11,GET_A_PROMOCODE,2025-06-04 06:20:01.286,2.0,discount_button_click_statistics,16.0,3.0
54,610,GET_A_PROMOCODE,2025-06-04 06:53:58.473,2.0,discount_button_click_statistics,16.0,3.0
2767,586,GET_A_PROMOCODE,2025-06-04 07:18:49.876,2.0,discount_button_click_statistics,16.0,3.0
1209,774,GET_A_PROMOCODE,2025-06-04 08:30:56.750,2.0,discount_button_click_statistics,16.0,3.0
2470,752,GET_A_PROMOCODE,2025-06-04 09:48:47.559,2.0,discount_button_click_statistics,16.0,3.0
1297,603,GET_A_PROMOCODE,2025-06-04 10:28:50.376,2.0,discount_button_click_statistics,16.0,3.0
54,600,GET_A_PROMOCODE,2025-06-04 10:42:50.439,2.0,discount_button_click_statistics,16.0,3.0
1465,688,SHOW_AT_LOCATION,2025-06-04 11:00:42.498,0.1,discount_button_click_statistics,16.0,3.0
2470,752,GET_A_PROMOCODE,2025-06-04 11:16:08.995,2.0,discount_button_click_statistics,16.0,3.0
1669,26,GET_A_PROMOCODE,2025-06-04 11:26:21.378,2.0,discount_button_click_statistics,16.0,3.0
1669,5,GET_A_PROMOCODE,2025-06-04 11:26:37.841,2.0,discount_button_click_statistics,16.0,3.0
13,766,GET_A_PROMOCODE,2025-06-04 12:27:27.276,2.0,discount_button_click_statistics,16.0,3.0
13,777,GET_A_PROMOCODE,2025-06-04 12:30:38.468,2.0,discount_button_click_statistics,16.0,3.0
977,603,GET_A_PROMOCODE,2025-06-04 13:03:33.706,2.0,discount_button_click_statistics,16.0,3.0
1369,774,GET_A_PROMOCODE,2025-06-04 13:26:38.786,2.0,discount_button_click_statistics,16.0,3.0
1124,688,SHOW_AT_LOCATION,2025-06-04 13:40:24.764,0.1,discount_button_click_statistics,16.0,3.0
1124,688,SHOW_AT_LOCATION,2025-06-04 13:40:40.973,0.1,discount_button_click_statistics,16.0,3.0
1124,26,GET_A_PROMOCODE,2025-06-04 13:48:56.577,2.0,discount_button_click_statistics,16.0,3.0
1124,688,SHOW_AT_LOCATION,2025-06-04 13:49:12.846,0.1,discount_button_click_statistics,16.0,3.0
1124,752,GET_A_PROMOCODE,2025-06-04 13:49:36.365,2.0,discount_button_click_statistics,16.0,3.0
1124,223,SHOW_AT_LOCATION,2025-06-04 13:50:06.247,0.1,discount_button_click_statistics,16.0,3.0
1124,676,SHOW_AT_LOCATION,2025-06-04 13:52:01.881,0.1,discount_button_click_statistics,16.0,3.0
2324,451,GET_A_PROMOCODE,2025-06-04 14:11:49.511,2.0,discount_button_click_statistics,16.0,3.0
1637,683,GET_A_PROMOCODE,2025-06-04 14:59:03.824,2.0,discount_button_click_statistics,16.0,3.0
2411,2,GET_A_PROMOCODE,2025-06-04 15:18:56.610,2.0,discount_button_click_statistics,16.0,3.0
361,486,GET_A_PROMOCODE,2025-06-04 17:50:33.524,2.0,discount_button_click_statistics,16.0,3.0
361,723,GET_A_PROMOCODE,2025-06-04 18:48:42.258,2.0,discount_button_click_statistics,16.0,3.0
255,2,GET_A_PROMOCODE,2025-06-04 19:10:12.524,2.0,discount_button_click_statistics,16.0,3.0
255,752,GET_A_PROMOCODE,2025-06-04 19:12:10.241,2.0,discount_button_click_statistics,16.0,3.0
255,5,GET_A_PROMOCODE,2025-06-04 19:12:22.783,2.0,discount_button_click_statistics,16.0,3.0
255,17,GET_A_PROMOCODE,2025-06-04 19:13:04.312,2.0,discount_button_click_statistics,16.0,3.0
255,2,GET_A_PROMOCODE,2025-06-04 19:15:02.539,2.0,discount_button_click_statistics,16.0,3.0
1256,780,GET_A_PROMOCODE,2025-06-05 05:05:38.083,2.0,discount_button_click_statistics,16.0,3.0
2766,780,GET_A_PROMOCODE,2025-06-05 05:15:41.913,2.0,discount_button_click_statistics,16.0,3.0
2766,780,GET_A_PROMOCODE,2025-06-05 05:15:51.648,2.0,discount_button_click_statistics,16.0,3.0
2766,780,GET_A_PROMOCODE,2025-06-05 05:16:01.824,2.0,discount_button_click_statistics,16.0,3.0
2767,780,GET_A_PROMOCODE,2025-06-05 05:40:55.706,2.0,discount_button_click_statistics,16.0,3.0
1674,780,GET_A_PROMOCODE,2025-06-05 05:54:50.308,2.0,discount_button_click_statistics,16.0,3.0
1674,780,GET_A_PROMOCODE,2025-06-05 05:55:06.641,2.0,discount_button_click_statistics,16.0,3.0
70,780,GET_A_PROMOCODE,2025-06-05 06:16:22.667,2.0,discount_button_click_statistics,16.0,3.0
1507,780,GET_A_PROMOCODE,2025-06-05 06:20:24.108,2.0,discount_button_click_statistics,16.0,3.0
1812,780,GET_A_PROMOCODE,2025-06-05 06:20:32.061,2.0,discount_button_click_statistics,16.0,3.0
1154,780,GET_A_PROMOCODE,2025-06-05 06:24:18.532,2.0,discount_button_click_statistics,16.0,3.0
2804,599,GET_A_PROMOCODE,2025-06-05 06:25:36.919,2.0,discount_button_click_statistics,16.0,3.0
743,780,GET_A_PROMOCODE,2025-06-05 06:27:11.913,2.0,discount_button_click_statistics,16.0,3.0
1154,599,GET_A_PROMOCODE,2025-06-05 06:27:46.804,2.0,discount_button_click_statistics,16.0,3.0
1154,761,GET_A_PROMOCODE,2025-06-05 06:29:15.058,2.0,discount_button_click_statistics,16.0,3.0
54,780,GET_A_PROMOCODE,2025-06-05 06:33:04.309,2.0,discount_button_click_statistics,16.0,3.0
1154,739,GET_A_PROMOCODE,2025-06-05 06:33:05.648,2.0,discount_button_click_statistics,16.0,3.0
1356,780,GET_A_PROMOCODE,2025-06-05 06:49:54.601,2.0,discount_button_click_statistics,16.0,3.0
1356,780,GET_A_PROMOCODE,2025-06-05 06:50:09.850,2.0,discount_button_click_statistics,16.0,3.0
1356,780,GET_A_PROMOCODE,2025-06-05 07:11:44.513,2.0,discount_button_click_statistics,16.0,3.0
2660,780,GET_A_PROMOCODE,2025-06-05 07:14:39.036,2.0,discount_button_click_statistics,16.0,3.0
1673,780,GET_A_PROMOCODE,2025-06-05 07:15:57.492,2.0,discount_button_click_statistics,16.0,3.0
927,780,GET_A_PROMOCODE,2025-06-05 07:18:28.606,2.0,discount_button_click_statistics,16.0,3.0
927,780,GET_A_PROMOCODE,2025-06-05 07:18:58.067,2.0,discount_button_click_statistics,16.0,3.0
581,780,GET_A_PROMOCODE,2025-06-05 07:19:52.196,2.0,discount_button_click_statistics,16.0,3.0
2553,752,GET_A_PROMOCODE,2025-06-05 07:29:02.419,2.0,discount_button_click_statistics,16.0,3.0
2553,770,GET_A_PROMOCODE,2025-06-05 07:31:03.207,2.0,discount_button_click_statistics,16.0,3.0
2553,356,GET_A_PROMOCODE,2025-06-05 07:31:35.131,2.0,discount_button_click_statistics,16.0,3.0
2553,356,GET_A_PROMOCODE,2025-06-05 07:32:28.705,2.0,discount_button_click_statistics,16.0,3.0
2553,569,SHOW_AT_LOCATION,2025-06-05 07:32:57.810,0.1,discount_button_click_statistics,16.0,3.0
2553,619,GET_A_PROMOCODE,2025-06-05 07:33:13.184,2.0,discount_button_click_statistics,16.0,3.0
2553,223,SHOW_AT_LOCATION,2025-06-05 07:33:33.564,0.1,discount_button_click_statistics,16.0,3.0
2553,223,SHOW_AT_LOCATION,2025-06-05 07:34:14.146,0.1,discount_button_click_statistics,16.0,3.0
2553,26,GET_A_PROMOCODE,2025-06-05 07:34:32.937,2.0,discount_button_click_statistics,16.0,3.0
2553,26,GET_A_PROMOCODE,2025-06-05 07:35:00.666,2.0,discount_button_click_statistics,16.0,3.0
2553,766,GET_A_PROMOCODE,2025-06-05 07:35:34.445,2.0,discount_button_click_statistics,16.0,3.0
2553,603,GET_A_PROMOCODE,2025-06-05 07:36:08.224,2.0,discount_button_click_statistics,16.0,3.0
2553,603,GET_A_PROMOCODE,2025-06-05 07:36:21.623,2.0,discount_button_click_statistics,16.0,3.0
2297,26,GET_A_PROMOCODE,2025-06-05 07:53:01.990,2.0,discount_button_click_statistics,16.0,3.0
9,603,GET_A_PROMOCODE,2025-06-05 09:50:37.114,2.0,discount_button_click_statistics,16.0,3.0
2768,586,GET_A_PROMOCODE,2025-06-05 09:56:29.530,2.0,discount_button_click_statistics,16.0,3.0
2768,586,GET_A_PROMOCODE,2025-06-05 09:57:32.647,2.0,discount_button_click_statistics,16.0,3.0
76,603,GET_A_PROMOCODE,2025-06-05 09:58:06.403,2.0,discount_button_click_statistics,16.0,3.0
2768,586,GET_A_PROMOCODE,2025-06-05 09:58:08.545,2.0,discount_button_click_statistics,16.0,3.0
2768,586,GET_A_PROMOCODE,2025-06-05 09:58:28.376,2.0,discount_button_click_statistics,16.0,3.0
719,715,GET_A_PROMOCODE,2025-06-05 11:03:26.019,2.0,discount_button_click_statistics,16.0,3.0
1465,11,GET_A_PROMOCODE,2025-06-05 11:08:27.475,2.0,discount_button_click_statistics,16.0,3.0
1465,11,GET_A_PROMOCODE,2025-06-05 11:08:41.703,2.0,discount_button_click_statistics,16.0,3.0
1465,11,GET_A_PROMOCODE,2025-06-05 11:09:04.397,2.0,discount_button_click_statistics,16.0,3.0
9,752,GET_A_PROMOCODE,2025-06-05 11:14:33.232,2.0,discount_button_click_statistics,16.0,3.0
9,729,SHOW_AT_LOCATION,2025-06-05 11:21:01.350,0.1,discount_button_click_statistics,16.0,3.0
1585,752,GET_A_PROMOCODE,2025-06-05 11:28:12.455,2.0,discount_button_click_statistics,16.0,3.0
1585,269,GET_A_PROMOCODE,2025-06-05 11:28:41.959,2.0,discount_button_click_statistics,16.0,3.0
720,781,GET_A_PROMOCODE,2025-06-05 11:36:16.809,2.0,discount_button_click_statistics,16.0,3.0
2553,386,SHOW_AT_LOCATION,2025-06-05 12:45:28.058,0.1,discount_button_click_statistics,16.0,3.0
2553,523,SHOW_AT_LOCATION,2025-06-05 12:45:56.628,0.1,discount_button_click_statistics,16.0,3.0
2553,677,SHOW_AT_LOCATION,2025-06-05 12:47:32.586,0.1,discount_button_click_statistics,16.0,3.0
2553,23,SHOW_AT_LOCATION,2025-06-05 12:48:47.116,0.1,discount_button_click_statistics,16.0,3.0
2553,23,SHOW_AT_LOCATION,2025-06-05 12:48:51.432,0.1,discount_button_click_statistics,16.0,3.0
1255,752,GET_A_PROMOCODE,2025-06-05 12:53:58.285,2.0,discount_button_click_statistics,16.0,3.0
1255,752,GET_A_PROMOCODE,2025-06-05 12:54:41.132,2.0,discount_button_click_statistics,16.0,3.0
1675,729,SHOW_AT_LOCATION,2025-06-05 13:16:26.788,0.1,discount_button_click_statistics,16.0,3.0
785,24,SHOW_AT_LOCATION,2025-06-05 13:18:07.660,0.1,discount_button_click_statistics,16.0,3.0
2813,23,SHOW_AT_LOCATION,2025-06-05 13:18:17.064,0.1,discount_button_click_statistics,16.0,3.0
2813,278,SHOW_AT_LOCATION,2025-06-05 13:18:56.037,0.1,discount_button_click_statistics,16.0,3.0
1418,752,GET_A_PROMOCODE,2025-06-05 13:19:29.831,2.0,discount_button_click_statistics,16.0,3.0
1522,17,GET_A_PROMOCODE,2025-06-05 13:19:33.148,2.0,discount_button_click_statistics,16.0,3.0
111,753,SHOW_AT_LOCATION,2025-06-05 13:20:58.956,0.1,discount_button_click_statistics,16.0,3.0
2402,777,GET_A_PROMOCODE,2025-06-05 13:21:35.505,2.0,discount_button_click_statistics,16.0,3.0
9,752,GET_A_PROMOCODE,2025-06-05 13:23:07.136,2.0,discount_button_click_statistics,16.0,3.0
9,750,SHOW_AT_LOCATION,2025-06-05 13:23:53.153,0.1,discount_button_click_statistics,16.0,3.0
97,737,GET_A_PROMOCODE,2025-06-05 13:24:49.005,2.0,discount_button_click_statistics,16.0,3.0
756,752,GET_A_PROMOCODE,2025-06-05 13:25:37.977,2.0,discount_button_click_statistics,16.0,3.0
756,752,GET_A_PROMOCODE,2025-06-05 13:25:47.047,2.0,discount_button_click_statistics,16.0,3.0
756,752,GET_A_PROMOCODE,2025-06-05 13:25:54.200,2.0,discount_button_click_statistics,16.0,3.0
663,737,GET_A_PROMOCODE,2025-06-05 13:26:43.482,2.0,discount_button_click_statistics,16.0,3.0
363,752,GET_A_PROMOCODE,2025-06-05 13:28:19.616,2.0,discount_button_click_statistics,16.0,3.0
192,737,GET_A_PROMOCODE,2025-06-05 13:36:40.425,2.0,discount_button_click_statistics,16.0,3.0
2419,681,GET_A_PROMOCODE,2025-06-05 13:40:47.467,2.0,discount_button_click_statistics,16.0,3.0
1359,681,GET_A_PROMOCODE,2025-06-05 13:52:20.860,2.0,discount_button_click_statistics,16.0,3.0
19,725,GET_A_PROMOCODE,2025-06-05 13:53:03.147,2.0,discount_button_click_statistics,16.0,3.0
255,752,GET_A_PROMOCODE,2025-06-05 14:01:38.060,2.0,discount_button_click_statistics,16.0,3.0
526,24,SHOW_AT_LOCATION,2025-06-05 14:03:09.908,0.1,discount_button_click_statistics,16.0,3.0
901,356,GET_A_PROMOCODE,2025-06-05 14:13:55.600,2.0,discount_button_click_statistics,16.0,3.0
408,752,GET_A_PROMOCODE,2025-06-05 14:21:03.985,2.0,discount_button_click_statistics,16.0,3.0
408,737,GET_A_PROMOCODE,2025-06-05 14:23:22.619,2.0,discount_button_click_statistics,16.0,3.0
408,737,GET_A_PROMOCODE,2025-06-05 14:23:34.625,2.0,discount_button_click_statistics,16.0,3.0
9,784,GET_A_PROMOCODE,2025-06-05 14:49:25.790,2.0,discount_button_click_statistics,16.0,3.0
2483,17,GET_A_PROMOCODE,2025-06-05 16:49:16.268,2.0,discount_button_click_statistics,16.0,3.0
1586,283,GET_A_PROMOCODE,2025-06-05 17:24:12.921,2.0,discount_button_click_statistics,16.0,3.0
1586,754,GET_A_PROMOCODE,2025-06-05 17:24:21.399,2.0,discount_button_click_statistics,16.0,3.0
1586,298,GET_A_PROMOCODE,2025-06-05 17:24:39.832,2.0,discount_button_click_statistics,16.0,3.0
974,673,SHOW_AT_LOCATION,2025-06-05 18:25:43.404,0.1,discount_button_click_statistics,16.0,3.0
964,673,SHOW_AT_LOCATION,2025-06-05 18:55:19.338,0.1,discount_button_click_statistics,16.0,3.0
964,673,SHOW_AT_LOCATION,2025-06-05 18:55:54.367,0.1,discount_button_click_statistics,16.0,3.0
255,2,GET_A_PROMOCODE,2025-06-05 19:06:20.401,2.0,discount_button_click_statistics,16.0,3.0
2386,753,SHOW_AT_LOCATION,2025-06-05 20:18:38.764,0.1,discount_button_click_statistics,16.0,3.0
1256,780,GET_A_PROMOCODE,2025-06-06 06:03:05.049,2.0,discount_button_click_statistics,16.0,3.0
2813,699,GET_A_PROMOCODE,2025-06-06 06:19:07.967,2.0,discount_button_click_statistics,16.0,3.0
9,24,SHOW_AT_LOCATION,2025-06-06 07:39:30.431,0.1,discount_button_click_statistics,16.0,3.0
2819,237,SHOW_AT_LOCATION,2025-06-06 07:44:53.368,0.1,discount_button_click_statistics,16.0,3.0
464,781,GET_A_PROMOCODE,2025-06-06 08:06:01.899,2.0,discount_button_click_statistics,16.0,3.0
2819,675,SHOW_AT_LOCATION,2025-06-06 08:11:25.273,0.1,discount_button_click_statistics,16.0,3.0
12,752,GET_A_PROMOCODE,2025-06-06 08:12:01.151,2.0,discount_button_click_statistics,16.0,3.0
784,26,GET_A_PROMOCODE,2025-06-06 08:24:51.761,2.0,discount_button_click_statistics,16.0,3.0
1348,713,GET_A_PROMOCODE,2025-06-06 08:51:04.067,2.0,discount_button_click_statistics,16.0,3.0
2578,530,GET_A_PROMOCODE,2025-06-06 08:51:19.407,2.0,discount_button_click_statistics,16.0,3.0
2553,5,GET_A_PROMOCODE,2025-06-06 09:09:09.814,2.0,discount_button_click_statistics,16.0,3.0
2553,17,GET_A_PROMOCODE,2025-06-06 09:09:57.361,2.0,discount_button_click_statistics,16.0,3.0
2553,17,GET_A_PROMOCODE,2025-06-06 09:10:20.320,2.0,discount_button_click_statistics,16.0,3.0
2553,752,GET_A_PROMOCODE,2025-06-06 09:18:47.601,2.0,discount_button_click_statistics,16.0,3.0
2553,752,GET_A_PROMOCODE,2025-06-06 09:19:13.774,2.0,discount_button_click_statistics,16.0,3.0
2553,5,GET_A_PROMOCODE,2025-06-06 09:21:43.204,2.0,discount_button_click_statistics,16.0,3.0
2553,5,GET_A_PROMOCODE,2025-06-06 09:22:00.533,2.0,discount_button_click_statistics,16.0,3.0
2553,673,SHOW_AT_LOCATION,2025-06-06 09:22:09.799,0.1,discount_button_click_statistics,16.0,3.0
2589,711,GET_A_PROMOCODE,2025-06-06 09:57:02.999,2.0,discount_button_click_statistics,16.0,3.0
2589,681,GET_A_PROMOCODE,2025-06-06 09:57:22.396,2.0,discount_button_click_statistics,16.0,3.0
9,24,SHOW_AT_LOCATION,2025-06-06 09:57:40.805,0.1,discount_button_click_statistics,16.0,3.0
2589,593,GET_A_PROMOCODE,2025-06-06 09:57:40.846,2.0,discount_button_click_statistics,16.0,3.0
288,771,GET_A_PROMOCODE,2025-06-06 09:58:04.157,2.0,discount_button_click_statistics,16.0,3.0
9,24,SHOW_AT_LOCATION,2025-06-06 09:58:18.700,0.1,discount_button_click_statistics,16.0,3.0
2517,26,GET_A_PROMOCODE,2025-06-06 10:37:42.393,2.0,discount_button_click_statistics,16.0,3.0
241,725,GET_A_PROMOCODE,2025-06-06 12:13:49.960,2.0,discount_button_click_statistics,16.0,3.0
2783,17,GET_A_PROMOCODE,2025-06-06 12:17:47.758,2.0,discount_button_click_statistics,16.0,3.0
2454,401,SHOW_AT_LOCATION,2025-06-06 12:27:51.096,0.1,discount_button_click_statistics,16.0,3.0
2454,5,GET_A_PROMOCODE,2025-06-06 12:28:28.185,2.0,discount_button_click_statistics,16.0,3.0
2454,5,GET_A_PROMOCODE,2025-06-06 12:28:38.784,2.0,discount_button_click_statistics,16.0,3.0
2283,2,GET_A_PROMOCODE,2025-06-06 12:31:55.123,2.0,discount_button_click_statistics,16.0,3.0
2356,221,SHOW_AT_LOCATION,2025-06-06 13:18:52.564,0.1,discount_button_click_statistics,16.0,3.0
1778,2,GET_A_PROMOCODE,2025-06-06 13:20:19.283,2.0,discount_button_click_statistics,16.0,3.0
2356,221,SHOW_AT_LOCATION,2025-06-06 13:20:27.085,0.1,discount_button_click_statistics,16.0,3.0
2356,221,SHOW_AT_LOCATION,2025-06-06 13:21:26.806,0.1,discount_button_click_statistics,16.0,3.0
2356,221,SHOW_AT_LOCATION,2025-06-06 13:23:41.247,0.1,discount_button_click_statistics,16.0,3.0
1286,673,SHOW_AT_LOCATION,2025-06-06 13:27:08.192,0.1,discount_button_click_statistics,16.0,3.0
1286,17,GET_A_PROMOCODE,2025-06-06 13:28:29.141,2.0,discount_button_click_statistics,16.0,3.0
1286,673,SHOW_AT_LOCATION,2025-06-06 13:30:06.042,0.1,discount_button_click_statistics,16.0,3.0
1286,545,GET_A_PROMOCODE,2025-06-06 13:31:42.371,2.0,discount_button_click_statistics,16.0,3.0
1286,428,GET_A_PROMOCODE,2025-06-06 13:32:11.871,2.0,discount_button_click_statistics,16.0,3.0
1286,428,GET_A_PROMOCODE,2025-06-06 13:32:18.673,2.0,discount_button_click_statistics,16.0,3.0
2356,221,SHOW_AT_LOCATION,2025-06-06 13:32:51.903,0.1,discount_button_click_statistics,16.0,3.0
1778,652,GET_A_PROMOCODE,2025-06-06 14:13:32.590,2.0,discount_button_click_statistics,16.0,3.0
2362,648,GET_A_PROMOCODE,2025-06-06 15:55:57.005,2.0,discount_button_click_statistics,16.0,3.0
2695,725,GET_A_PROMOCODE,2025-06-06 17:03:37.114,2.0,discount_button_click_statistics,16.0,3.0
1664,722,GET_A_PROMOCODE,2025-06-06 17:19:16.991,2.0,discount_button_click_statistics,16.0,3.0
1623,725,GET_A_PROMOCODE,2025-06-06 17:46:52.556,2.0,discount_button_click_statistics,16.0,3.0
1164,603,GET_A_PROMOCODE,2025-06-06 17:47:07.071,2.0,discount_button_click_statistics,16.0,3.0
1414,17,GET_A_PROMOCODE,2025-06-06 17:49:04.614,2.0,discount_button_click_statistics,16.0,3.0
80,603,GET_A_PROMOCODE,2025-06-06 18:18:41.654,2.0,discount_button_click_statistics,16.0,3.0
1348,713,GET_A_PROMOCODE,2025-06-06 18:19:37.987,2.0,discount_button_click_statistics,16.0,3.0
80,11,GET_A_PROMOCODE,2025-06-06 18:23:19.407,2.0,discount_button_click_statistics,16.0,3.0
80,428,GET_A_PROMOCODE,2025-06-06 18:25:52.381,2.0,discount_button_click_statistics,16.0,3.0
1675,752,GET_A_PROMOCODE,2025-06-06 19:34:31.986,2.0,discount_button_click_statistics,16.0,3.0
1675,26,GET_A_PROMOCODE,2025-06-06 19:37:09.693,2.0,discount_button_click_statistics,16.0,3.0
1348,713,GET_A_PROMOCODE,2025-06-06 23:04:52.083,2.0,discount_button_click_statistics,16.0,3.0
1138,673,SHOW_AT_LOCATION,2025-06-07 05:54:51.789,0.1,discount_button_click_statistics,16.0,3.0
